ID,Customer.Code,Sentimental.Score,text
194,15007652,0,@WFB_Fraud @musser_benson @Legalator @ShannonKetcher2 @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK… https://t.co/AlpSqKrvhx
195,15002333,0,RT @WFB_Fraud: @StayHomeAmerica @musser_benson @Legalator @ShannonKetcher2 @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe…
196,15008680,1,I love hockey. <U+26A1><U+FE0F> @TBLightning @NHL @BankofAmerica
197,15004869,0,RT @WFB_Fraud: @StayHomeAmerica @musser_benson @Legalator @ShannonKetcher2 @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe…
198,15005271,0,@StayHomeAmerica @musser_benson @Legalator @ShannonKetcher2 @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK… https://t.co/1OFehFzir4
199,15009663,0,RT @ShannonKetcher2: @StayHomeAmerica @musser_benson @Legalator @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @I…
200,15007617,0,RT @truthsearch1957: @AJOKERONJACK @ShannonKetcher2 @Legalator @musser_benson @Darla_Marlene @ourkidz3 @CathyPe78176224 @Isabel1170 @Din_SF…
201,15008715,0,RT @truthsearch1957: @AJOKERONJACK @ShannonKetcher2 @Legalator @musser_benson @Darla_Marlene @ourkidz3 @CathyPe78176224 @Isabel1170 @Din_SF…
202,15003559,0,@AJOKERONJACK @ShannonKetcher2 @Legalator @musser_benson @Darla_Marlene @ourkidz3 @CathyPe78176224 @Isabel1170… https://t.co/uQrF3ZTi7V
203,15004343,0,"THIS WEEKEND, March 2&amp;3, is a #MuseumsOnUs Weekend! Pop into the Museums and show your @BankOfAmerica or… https://t.co/2MrCecLT3G"
204,15004012,0,RT @musser_benson: @DeboraDeMAGA @ShannonKetcher2 @Legalator @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isab…
205,15004967,0,RT @ShannonKetcher2: @StayHomeAmerica @musser_benson @Legalator @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @I…
206,15006399,0,RT @musser_benson: @ShannonKetcher2 @Legalator @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
207,15000402,0,RT @ShannonKetcher2: @Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
208,15003556,0,RT @Legalator: @AJOKERONJACK @ShannonKetcher2 @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @CathyPe78176224 @Isabel1170 @Din_SF…
209,15002344,0,RT @Legalator: @ShannonKetcher2 @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
210,15004271,0,RT @StayHomeAmerica: @musser_benson @Legalator @ShannonKetcher2 @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @I…
211,15004275,0,RT @ShannonKetcher2: @Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
212,15001629,0,RT @AJOKERONJACK: @ShannonKetcher2 @Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @CathyPe78176224 @Isabel1170 @Din_SF…
213,15001230,0,@BankofAmerica There is nothing positive about BoA. The app is absolute trash and my account get closed for no reas… https://t.co/Qdt4H9gRne
214,15008749,0,RT @DeboraDeMAGA: @ShannonKetcher2 @Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isab…
215,15009704,0,RT @Legalator: @ShannonKetcher2 @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
216,15000425,0,RT @Legalator: @AJOKERONJACK @ShannonKetcher2 @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @CathyPe78176224 @Isabel1170 @Din_SF…
217,15007829,0,RT @ShannonKetcher2: @Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
218,15003696,0,@ShannonKetcher2 @Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @CathyPe78176224 @Isabel1170… https://t.co/BOVB49r5wh
219,15009735,0,@Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170… https://t.co/7ysZlRdqtv
220,15006076,0,@Mr_Eight5nine @BankofAmerica Damn!
221,15005818,0,RT @Legalator: @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @ShannonKetcher2 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
222,15009812,0,RT @ShannonKetcher2: @Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
223,15002206,0,RT @StayHomeAmerica: @musser_benson @Legalator @ShannonKetcher2 @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @I…
224,15001791,0,RT @Legalator: @AJOKERONJACK @ShannonKetcher2 @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @CathyPe78176224 @Isabel1170 @Din_SF…
225,15001572,0,@StayHomeAmerica @musser_benson @Legalator @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224… https://t.co/7bA6pug7iV
226,15002416,0,RT @StayHomeAmerica: @musser_benson @Legalator @ShannonKetcher2 @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @I…
227,15004113,0,RT @Legalator: @DeboraDeMAGA @ShannonKetcher2 @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isab…
228,15003674,0,RT @Legalator: @AJOKERONJACK @ShannonKetcher2 @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @CathyPe78176224 @Isabel1170 @Din_SF…
229,15004750,0,RT @Legalator: @ShannonKetcher2 @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
230,15007273,0,@ShannonKetcher2 @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224… https://t.co/1ViGrHkBou
231,15000461,0,RT @ShannonKetcher2: @Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
232,15003187,0,RT @AJOKERONJACK: @ShannonKetcher2 @Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @CathyPe78176224 @Isabel1170 @Din_SF…
233,15005564,0,@AJOKERONJACK @ShannonKetcher2 @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @CathyPe78176224… https://t.co/2aHylsBi2g
234,15007343,0,"...With #BankofAmerica (@BankofAmerica), of course, because I don’t want any of the well’s far GO! With all due… https://t.co/RdKeV7i7o9"
235,15007437,0,@musser_benson @Legalator @ShannonKetcher2 @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224… https://t.co/PRfXERRHIO
236,15001408,0,"Looking for something to do next weekend? How about a trip to a local Museum!

If you have a @BankofAmerica  /… https://t.co/QASKG3rJ5c"
237,15003860,0,RT @musser_benson: @ShannonKetcher2 @Legalator @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
238,15004658,0,RT @AJOKERONJACK: @Legalator @DeboraDeMAGA @ShannonKetcher2 @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @CathyPe78176224 @Isab…
239,15007329,0,RT @Legalator: @DeboraDeMAGA @ShannonKetcher2 @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isab…
240,15002419,0,@Legalator @DeboraDeMAGA @ShannonKetcher2 @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @CathyPe78176224… https://t.co/JptIkCk4dN
241,15006116,0,RT @musser_benson: @ShannonKetcher2 @Legalator @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
242,15002564,0,RT @AJOKERONJACK: @ShannonKetcher2 @Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @CathyPe78176224 @Isabel1170 @Din_SF…
243,15009121,0,@DeboraDeMAGA @ShannonKetcher2 @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK… https://t.co/VvFUDprKzb
244,15008788,0,"I am studying engineering branch name is electronics and communication engineering , I want job I want to doing lot… https://t.co/n1sMoY07EM"
245,15005925,0,@DeboraDeMAGA @ShannonKetcher2 @Legalator @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224… https://t.co/EyuizsVaqK
246,15004574,0,RT @DeboraDeMAGA: @ShannonKetcher2 @Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isab…
247,15006098,0,RT @DeboraDeMAGA: @ShannonKetcher2 @Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isab…
248,15001336,0,@ShannonKetcher2 @Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224… https://t.co/Q3X7aeXqki
249,15008959,2,"RT @BankofAmerica: We’re proud to support our partners at the National Museum of African American History and Culture, @NMAAHC, who have th…"
250,15005442,0,"@BankofAmerica Instead of needlessly taking on a political agenda, why don’t you just be a good banking institution… https://t.co/AVHaOEtqNv"
251,15006437,0,Asking cuz I saw a story about an ATM at a @BankofAmerica that gave out 100s on accident because they loaded it with 100s instead of 10s.
252,15007359,-1,RT @mikesunx: @RawStory @Enrico056 I think Koch brothers @Apple @exxonmobil @jpmorgan @BankofAmerica and @amazon aren’t complaining about t…
253,15008971,2,"RT @BankofAmerica: We’re proud to support our partners at the National Museum of African American History and Culture, @NMAAHC, who have th…"
254,15008730,0,@BankofAmerica @WellsFargo and all banks on this computerized system. You know what you can do !!! Get my money 2ME… https://t.co/xSSGElLz0C
255,15002280,0,Okkk thank you sue @BankofAmerica ... really helped me and sorted out my issue quickly ! <U+0001F64C><U+0001F3FD>
256,15006550,0,@BankofAmerica The power to remove The Chief Incompetent from the WH.
257,15003835,0,On hold with @BankofAmerica ...<U+0001F644> I just want to report a charge on my account!!!!!! Update your app so I can click… https://t.co/JZOVDjvlro
258,15004271,0,"Before the great recession, the Big Four banks (@jpmorgan @BankofAmerica @WellsFargo @Citibank) held 32% of all dep… https://t.co/q72kQYNloq"
259,15000976,0,"Out of all my bank accts, I open one with @BankofAmerica and someone uses my card to book a flight! #pissed #aigleazurtrans"
260,15008148,0,@ShannonKetcher2 @Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @CathyPe78176224 @Isabel1170… https://t.co/mQuLoVDzxA
261,15006623,-1,@BankofAmerica I’ve been on the phone waiting for over an hour because my account has been frozen. It’s extreme fru… https://t.co/zwdYMAuYc1
262,15005747,0,RT @musser_benson: @ShannonKetcher2 @Legalator @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
263,15006932,0,RT @musser_benson: @ShannonKetcher2 @Legalator @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
264,15009772,0,@ShannonKetcher2 @Legalator @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170… https://t.co/XJS59wAqOK
265,15007829,0,RT @ShannonKetcher2: @Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
266,15001750,0,RT @Legalator: @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @ShannonKetcher2 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
267,15002644,0,@Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170… https://t.co/z9ErHVTqU5
268,15002830,-1,@BankofAmerica I am highly dissatisfied with your customer service
269,15003162,1,Bank of America charging me so much interest @BankofAmerica thanks for helping me go on a diet since now I can't af… https://t.co/UQ6meA2I4m
270,15006900,-1,Why is it so hard ! To speak with someone @BankofAmerica <U+0001F644>
271,15009257,0,@musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @ShannonKetcher2 @AJOKERONJACK @CathyPe78176224… https://t.co/OETdv3Z0Go
272,15007844,-1,@BankofAmerica #update #creditcards #bank #CustomerService so ive been tweeting BOA with my issue. Ive had to respo… https://t.co/5uBu1C74It
273,15002943,0,@BankofAmerica - our learning is getting closer to being “stealth” in that #learning disappears and becomes part of… https://t.co/6Do8JP3eAC
274,15006453,-1,@BankofAmerica @NMAAHC I lost my house because of BOA
275,15002840,-1,@BankofAmerica You guys literally stole my Postmates deposit let me order $23.00 worth of food and threw my account negative
276,15009943,0,RT @nycmediaguy: @BofA_Help Hi Rita @BankofAmerica. Am I dumb? I know your support #. I spent 40 minutes on hold and 20 minutes speaking to…
277,15004552,2,"RT @BankofAmerica: We’re proud to support our partners at the National Museum of African American History and Culture, @NMAAHC, who have th…"
278,15004192,0,How to Build a High Performance Internal L&amp;D Team with Corey Rewis with @BankofAmerica #CLOEXCHANGE #HR https://t.co/eZTe7buxFk
279,15002428,0,"Day 1 will kick off with Corey Rewis, Senior Vice President, Learning Executive for Global Wealth &amp; Investment Mana… https://t.co/1BNomqTFhe"
280,15002178,-1,"RT @RyanDeveloping: Hey, @BankofAmerica you have a #phishing website that is sending a malicious payload to your customers. The site is als…"
281,15002231,-2,Anyone who is thinking about signing up with @BankofAmerica - don’t bother. Their customer service for critical iss… https://t.co/kkr9WMq9WB
282,15002666,1,"RT @BankofAmerica: We stand behind our partners, like @KhanAcademy, who partnered with us to create Better Money Habits to ensure that ever…"
283,15005325,0,@brownsugarangie @BankScrewedUs @BofA_Help @BankoftheWest @WellsFargo @BankofAmerica Check out our network of low-c… https://t.co/y1Ky4XnG91
284,15009723,0,@BankofAmerica today is the 2nd day my card is blocked and I still can’t get ahold of anyone in customer care. I’ve… https://t.co/4bXwwQ9fbX
285,15006835,0,"B smells like money, no cologne. Lol. <U+0001F60E> @BankofAmerica"
286,15005371,0,@vlamers @BankofAmerica Check out our network of low-cost banks. No<U+0001F6AB>mega banks included.
287,15007349,0,Amazing view of @BankofAmerica #Broward for Pride Fort Lauderdale! #Diversity #Pride https://t.co/Fgyj6I81oT
288,15005897,0,Rockefeller couldn’t produce sexier music than B. Lmao. <U+0001F60E> @BankofAmerica
289,15003855,2,"RT @BankofAmerica: We’re proud to support our partners at the National Museum of African American History and Culture,@NMAAHC, who have the…"
290,15002204,0,@priceline @negotiatordead @BankofAmerica @AskPayPal @PayPal Priceline left me on the streets and has to this day f… https://t.co/wMNiTqcY79
291,15000953,0,@BofA_Help Hi Rita @BankofAmerica. Am I dumb? I know your support #. I spent 40 minutes on hold and 20 minutes spea… https://t.co/d21CZSBKpN
292,15002761,0,"RT @UNC_CleanTech: Thank you Gold sponsors, student cost at record low ($30). From international speakers to CEOs, #entrepreneurs; this eve…"
293,15001972,0,"Pen kids, nothing to see here, just sayin’, documenting my money. <U+270D><U+FE0F>
@GLOCKInc
@BankofAmerica
@USTreasury"
294,15000236,0,@BankofAmerica @NMAAHC Pander much?
295,15003473,1,"I collect all money owed plus bonus. <U+0001F60E>@GLOCKInc
@BankofAmerica"
296,15008124,0,It’s mostly rock music. <U+0001F60E> @RecordingAcad @BankofAmerica
297,15004575,0,"Brian’s Legacy album for her. <U+0001F3B6> 
@Beyonce
@RecordingAcad
@BankofAmerica"
298,15005742,0,"Say why a foreign basketball player touched your leg online, tell B the truth. <U+0001F60E> @GLOCKInc @NBA @BankofAmerica"
299,15004650,-1,@DFlowetry @BankofAmerica Apparently a lot ppl dealing with that problem. #bankofamerica <U+0001F44E><U+0001F3FD>
300,15003143,0,"B’s gun rips an automatic clip to my man’s disrespect with fast precision, let heaven or hell deal with him. Lmao.… https://t.co/hrwhcDvgme"
301,15003952,0,"Say, he’s so little to be talking about fighting with a bullet hole in his face. Lmao. <U+0001F60E> @NBA @BankofAmerica"
302,15009701,0,So why did her husband knock down my basketball goal? Lol isn’t appropriate. @NBA @BankofAmerica
303,15000161,0,Another successful event in the books. The @SOBEWFF Tribute Dinner presented by @BankofAmerica did not disappoint.… https://t.co/OHeX0rNpic
304,15002384,2,"RT @BankofAmerica: We’re proud to support our partners at the National Museum of African American History and Culture, @NMAAHC, who have th…"
